,date,transect,spp,location_cm,height_cm,demographic,flower,year
473,4/6/2022,t5,AMDU2,5198,15,D,0,2022
474,4/6/2022,t5,AMDU2,5201,12,D,0,2022
475,4/6/2022,t5,AMDU2,5263,13,D,0,2022
476,4/6/2022,t5,KRER,5286,38,M,0,2022
477,4/6/2022,t5,AMDU2,5357,14,D,0,2022
478,4/6/2022,t5,AMDU2,5421,16,D,0,2022
479,4/6/2022,t5,ERIN4,5549,21,S,0,2022
480,4/6/2022,t5,AMDU2,5634,38,D,0,2022
481,4/6/2022,t5,AMDU2,5652,32,S,0,2022
482,4/6/2022,t5,LATR2,5674,86,M,0,2022
483,4/6/2022,t5,AMDU2,5688,25,D,0,2022
484,4/6/2022,t5,AMDU2,5842,18,D,0,2022
485,4/6/2022,t5,ERIN4,5846,26,S,0,2022
486,4/6/2022,t5,ERIN4,5858,28,S,0,2022
487,4/6/2022,t5,ERIN4,5866,13,S,0,2022
488,4/6/2022,t5,ERIN4,5884,12,S,0,2022
489,4/6/2022,t5,ERIN4,5914,16,S,0,2022
490,4/6/2022,t5,ERIN4,5922,11,S,0,2022
491,4/6/2022,t5,ERIN4,5954,26,S,0,2022
492,4/6/2022,t5,ERIN4,5972,13,S,0,2022
493,4/6/2022,t5,LATR2,6007,68,M,0,2022
494,4/6/2022,t5,LATR2,6036,88,M,0,2022
495,4/6/2022,t5,ERIN4,6067,10,S,0,2022
496,4/6/2022,t5,KRER,6100,18,M,0,2022
497,4/6/2022,t5,ERIN4,6176,16,S,0,2022
498,4/6/2022,t5,ERIN4,6202,14,S,0,2022
499,4/6/2022,t5,ERIN4,6210,14,S,0,2022
500,4/6/2022,t5,ERIN4,6211,18,S,0,2022
501,4/6/2022,t5,ERIN4,6213,11,S,0,2022
502,4/6/2022,t5,ERIN4,6264,33,S,0,2022
503,4/6/2022,t5,KRER,6298,39,S,0,2022
504,4/6/2022,t5,ERIN4,6306,19,S,0,2022
505,4/6/2022,t5,ERIN4,6377,20,S,0,2022
506,4/6/2022,t5,AMDU2,6397,5,D,0,2022
507,4/6/2022,t5,ERIN4,6418,31,S,0,2022
508,4/6/2022,t5,AMDU2,6440,30,D,0,2022
509,4/6/2022,t5,ERIN4,6528,20,S,0,2022
510,4/6/2022,t5,ERIN4,6533,15,S,0,2022
511,4/6/2022,t5,ERIN4,6575,25,S,0,2022
512,4/6/2022,t5,ERIN4,6600,18,S,0,2022
513,4/6/2022,t5,ERIN4,6599,22,S,0,2022
514,4/6/2022,t5,AMDU2,6620,21,D,0,2022
515,4/6/2022,t5,ERIN4,6615,15,S,0,2022
516,4/6/2022,t5,AMDU2,6643,18,D,0,2022
517,4/6/2022,t5,ERIN4,6646,19,S,0,2022
518,4/6/2022,t5,KRER,6690,35,S,0,2022
519,4/6/2022,t5,ERIN4,6861,18,S,0,2022
520,4/6/2022,t5,ERIN4,6867,14,S,0,2022
521,4/6/2022,t5,ERIN4,6873,16,S,0,2022
522,4/6/2022,t5,LYAN,6872,48,S,0,2022
523,4/6/2022,t5,ERIN4,6883,8,S,0,2022
524,4/6/2022,t5,ERIN4,6895,12,S,0,2022
525,4/6/2022,t5,ERIN4,6905,11,S,0,2022
526,4/6/2022,t5,ERIN4,6914,10,S,0,2022
527,4/6/2022,t5,ERIN4,6926,15,S,0,2022
528,4/6/2022,t5,ERIN4,6929,22,S,0,2022
529,4/6/2022,t5,AMDU2,6950,24,D,0,2022
530,4/6/2022,t5,ERIN4,6944,23,S,0,2022
531,4/6/2022,t5,ERIN4,6954,28,S,0,2022
532,4/6/2022,t5,ERIN4,6956,15,S,0,2022
533,4/6/2022,t5,ERIN4,6960,27,S,0,2022
534,4/6/2022,t5,ERIN4,6967,25,S,0,2022
535,4/6/2022,t5,ERIN4,6993,18,S,0,2022
536,4/6/2022,t5,KRER,7010,25,M,0,2022
537,4/6/2022,t5,ERIN4,7031,33,S,0,2022
538,4/6/2022,t5,ERIN4,7037,20,S,0,2022
539,4/6/2022,t5,AMDU2,7166,8,D,0,2022
540,4/6/2022,t5,AMDU2,7154,13,D,0,2022
541,4/6/2022,t5,EPNE,7192,28,D,0,2022
542,4/6/2022,t5,AMDU2,7253,19,D,0,2022
543,4/6/2022,t5,AMDU2,7269,5,D,0,2022
544,4/6/2022,t5,ERIN4,7263,13,S,0,2022
545,4/6/2022,t5,AMDU2,7462,40,S,0,2022
546,4/6/2022,t5,KRER,7516,34,M,0,2022
547,4/6/2022,t5,ERIN4,7593,18,S,0,2022
548,4/6/2022,t5,AMDU2,7689,19,D,0,2022
549,4/6/2022,t5,AMDU2,7733,35,S,0,2022
550,4/6/2022,t5,AMDU2,7893,23,S,0,2022
551,4/6/2022,t5,ERIN4,7923,24,S,0,2022
552,4/6/2022,t5,ERIN4,7930,28,S,0,2022
553,4/6/2022,t5,ERIN4,7943,18,S,0,2022
554,4/6/2022,t5,ERIN4,7947,20,S,0,2022
555,4/6/2022,t5,ERIN4,7944,10,S,0,2022
556,4/6/2022,t5,EPNE,8026,49,M,0,2022
557,4/6/2022,t5,AMDU2,8058,44,S,0,2022
558,4/6/2022,t5,KRER,8060,29,M,0,2022
559,4/6/2022,t5,MILA6,8108,12,S,0,2022
560,4/6/2022,t5,AMDU2,8176,16,D,0,2022
561,4/6/2022,t5,LATR2,8323,75,M,0,2022
562,4/6/2022,t5,ERIN4,8403,22,S,0,2022
563,4/6/2022,t5,ERIN4,8433,21,S,0,2022
564,4/6/2022,t5,ERIN4,8445,18,S,0,2022
565,4/6/2022,t5,ERIN4,8462,18,S,0,2022
566,4/6/2022,t5,KRER,8506,28,M,0,2022
567,4/6/2022,t5,ERIN4,8563,15,S,0,2022
568,4/6/2022,t5,ERIN4,8579,19,S,0,2022
569,4/6/2022,t5,EPNE,8580,23,D,0,2022
570,4/6/2022,t5,KRER,8643,39,M,0,2022
571,4/6/2022,t5,KRER,8750,29,M,0,2022
572,4/6/2022,t5,ERIN4,8994,30,S,0,2022
573,4/6/2022,t5,LATR2,9116,65,M,0,2022
574,4/6/2022,t5,MILA6,9154,13,S,0,2022
575,4/6/2022,t5,MILA6,9160,8,S,0,2022
576,4/6/2022,t5,ERIN4,9160,43,S,0,2022
577,4/6/2022,t5,KRER,9246,34,M,0,2022
578,4/6/2022,t5,AMDU2,9315,16,D,0,2022
579,4/6/2022,t5,ERIN4,9364,20,S,0,2022
580,4/6/2022,t5,ERIN4,9376,34,S,0,2022
581,4/6/2022,t5,ERIN4,9384,19,S,0,2022
582,4/6/2022,t5,ERIN4,9392,28,S,0,2022
583,4/6/2022,t5,ERIN4,9411,29,S,0,2022
584,4/6/2022,t5,AMDU2,9428,4,D,0,2022
585,4/6/2022,t5,AMDU2,9544,13,D,0,2022
586,4/6/2022,t5,EPNE,9567,28,D,0,2022
587,4/6/2022,t5,KRER,9658,29,M,0,2022
588,4/6/2022,t5,EPNE,9864,49,M,0,2022
589,4/6/2022,t5,LATR2,9897,80,M,0,2022
590,4/6/2022,t5,AMDU2,9853,22,D,0,2022
591,4/6/2022,t5,EPNE,9907,59,M,0,2022
592,4/6/2022,t5,AMDU2,9929,38,D,0,2022
593,4/6/2022,t6,LATR2,93,64,M,0,2022
594,4/6/2022,t6,AMDU2,96,24,D,0,2022
595,4/6/2022,t6,EPNE,409,40,S,0,2022
596,4/6/2022,t6,LATR2,423,83,M,0,2022
597,4/6/2022,t6,MILA6,469,23,S,0,2022
598,4/6/2022,t6,AMDU2,685,43,S,0,2022
599,4/6/2022,t6,ERIN4,833,14,S,0,2022
600,4/6/2022,t6,AMDU2,916,23,S,0,2022
601,4/6/2022,t6,ACSH,961,35,S,0,2022
602,4/6/2022,t6,LATR2,1225,102,M,0,2022
603,4/6/2022,t6,ACSH,1250,22,S,0,2022
604,4/6/2022,t6,AMDU2,1428,10,D,0,2022
605,4/6/2022,t6,AMDU2,1566,42,S,0,2022
606,4/6/2022,t6,ACSH,1823,31,S,0,2022
607,4/6/2022,t6,YUSC2,2010,179,M,0,2022
608,4/6/2022,t6,LYAN,2036,42,S,0,2022
609,4/6/2022,t6,YUSC2,2130,138,M,0,2022
610,4/6/2022,t6,EPNE,2844,38,D,0,2022
611,4/6/2022,t6,ERIN4,2654,12,S,0,2022
612,4/6/2022,t6,MILA6,2767,13,S,0,2022
613,4/6/2022,t6,AMDU2,2899,40,S,0,2022
614,4/6/2022,t6,EPNE,3109,40,D,0,2022
615,4/6/2022,t6,MILA6,3098,15,S,0,2022
616,4/6/2022,t6,LATR2,3190,145,M,0,2022
617,4/6/2022,t6,LATR2,3280,135,M,0,2022
618,4/6/2022,t6,AMDU2,3709,25,D,0,2022
619,4/6/2022,t6,ERIN4,3966,21,S,0,2022
620,4/6/2022,t6,AMDU2,3982,31,S,0,2022
621,4/6/2022,t6,EPNE,4098,18,D,0,2022
622,4/6/2022,t6,EPNE,4103,26,D,0,2022
623,4/6/2022,t6,EPNE,4132,60,D,0,2022
624,4/6/2022,t6,LATR2,4518,121,M,0,2022
625,4/6/2022,t6,ERIN4,6519,23,S,0,2022
626,4/6/2022,t6,ERIN4,6543,26,S,0,2022
627,4/6/2022,t6,ERIN4,6704,15,S,0,2022
628,4/6/2022,t6,KRER,6873,40,M,0,2022
629,4/6/2022,t6,ERIN4,6940,21,S,0,2022
630,4/6/2022,t6,ERIN4,6944,21,S,0,2022
631,4/6/2022,t6,AMDU2,7060,37,D,0,2022
632,4/6/2022,t6,ERIN4,7082,26,S,0,2022
633,4/6/2022,t6,KRER,7092,35,M,0,2022
634,4/6/2022,t6,LATR2,7109,97,M,0,2022
635,4/6/2022,t6,ERIN4,7294,14,S,0,2022
636,4/6/2022,t6,ERIN4,7309,16,S,0,2022
637,4/6/2022,t6,ERIN4,7323,28,S,0,2022
638,4/6/2022,t6,AMDU2,7479,56,S,0,2022
639,4/6/2022,t6,AMDU2,7587,28,S,0,2022
640,4/6/2022,t6,AMDU2,7827,44,S,0,2022
641,4/6/2022,t6,AMDU2,7620,46,S,0,2022
642,4/6/2022,t6,AMDU2,7647,57,S,0,2022
643,4/6/2022,t6,AMDU2,7670,18,D,0,2022
644,4/6/2022,t6,AMDU2,7702,16,S,0,2022
645,4/6/2022,t6,AMDU2,7708,36,S,0,2022
646,4/6/2022,t6,AMDU2,7725,34,S,0,2022
647,4/6/2022,t6,LATR2,7849,46,M,0,2022
648,4/6/2022,t6,LYAN,7879,53,S,0,2022
649,4/6/2022,t6,KRER,7927,39,M,0,2022
650,4/6/2022,t6,ERIN4,7961,12,S,0,2022
651,4/6/2022,t6,AMDU2,7974,19,D,0,2022
652,4/6/2022,t6,ERIN4,8114,18,S,0,2022
653,4/6/2022,t6,ERIN4,8144,17,S,0,2022
654,4/6/2022,t6,ERIN4,8189,16,S,0,2022
704,4/6/2022,t6,LATR2,8768,144,S,0,2022
705,4/6/2022,t6,LATR2,8804,128,S,0,2022
706,4/6/2022,t6,LATR2,8878,84,M,0,2022
707,4/6/2022,t6,LATR2,8902,111,M,0,2022
708,4/6/2022,t6,LATR2,9369,89,M,0,2022
709,4/6/2022,t6,LATR2,9362,108,M,0,2022
710,4/6/2022,t6,LATR2,9358,90,M,0,2022
711,4/6/2022,t6,LATR2,9443,78,M,0,2022
716,4/6/2022,t6,AMDU2,10000,9,D,0,2022
717,4/7/2022,t7,LATR2,304,124,M,0,2022
718,4/7/2022,t7,LATR2,334,93,D,0,2022
719,4/7/2022,t7,LATR2,364,90,M,0,2022
720,4/7/2022,t7,EPNE,339,55,M,0,2022
721,4/7/2022,t7,LATR2,394,138,M,0,2022
722,4/7/2022,t7,EPNE,395,48,D,0,2022
723,4/7/2022,t7,EPNE,430,75,M,0,2022
724,4/7/2022,t7,EPNE,455,65,M,0,2022
725,4/7/2022,t7,EPNE,485,12,D,0,2022
726,4/7/2022,t7,AMDU2,784,30,D,0,2022
727,4/7/2022,t7,EPNE,2309,17,D,0,2022
728,4/7/2022,t7,EPNE,2336,31,M,0,2022
729,4/7/2022,t7,AMDU2,2349,32,D,0,2022
730,4/7/2022,t7,AMDU2,2363,5,D,0,2022
731,4/7/2022,t7,EPNE,2531,40,M,0,2022
732,4/7/2022,t7,AMDU2,2874,5,D,0,2022
733,4/7/2022,t7,AMDU2,2932,3,D,0,2022
734,4/7/2022,t7,LYAN,3079,44,D,0,2022
735,4/7/2022,t7,LYAN,3100,59,S,0,2022
736,4/7/2022,t7,LATR2,3135,73,M,0,2022
737,4/7/2022,t7,AMDU2,3145,15,D,0,2022
738,4/7/2022,t7,LATR2,3825,95,M,0,2022
739,4/7/2022,t7,KRER,3905,39,M,0,2022
740,4/7/2022,t7,AMDU2,4096,32,D,0,2022
741,4/7/2022,t7,ERIN4,4093,16,S,0,2022
742,4/7/2022,t7,AMDU2,4132,43,S,0,2022
743,4/7/2022,t7,AMDU2,4298,38,S,0,2022
744,4/7/2022,t7,EPNE,4298,49,M,0,2022
745,4/7/2022,t7,AMDU2,4332,13,D,0,2022
746,4/7/2022,t7,KRER,4347,28,M,0,2022
747,4/7/2022,t7,AMDU2,4387,40,D,0,2022
748,4/7/2022,t7,ERIN4,4405,17,S,0,2022
749,4/7/2022,t7,KRER,4650,43,M,0,2022
750,4/7/2022,t7,AMDU2,4675,51,S,0,2022
751,4/7/2022,t7,CYEC3,4704,29,M,0,2022
752,4/7/2022,t7,ERIN4,4714,24,S,0,2022
753,4/7/2022,t7,ERIN4,4718,22,S,0,2022
754,4/7/2022,t7,ERIN4,4720,22,S,0,2022
755,4/7/2022,t7,ERIN4,4762,16,S,0,2022
756,4/7/2022,t7,KRER,4844,30,M,0,2022
757,4/7/2022,t7,ERIN4,4884,30,S,0,2022
758,4/7/2022,t7,KRER,4947,30,M,0,2022
759,4/7/2022,t7,KRER,4992,31,M,0,2022
760,4/7/2022,t7,ERIN4,4999,11,S,0,2022
761,4/7/2022,t7,ERIN4,5001,18,S,0,2022
762,4/7/2022,t7,ERIN4,5002,18,S,0,2022
763,4/7/2022,t7,AMDU2,5009,17,D,0,2022
764,4/7/2022,t7,ERIN4,5044,12,S,0,2022
765,4/7/2022,t7,ERIN4,5079,15,S,0,2022
766,4/7/2022,t7,ERIN4,5111,18,S,0,2022
767,4/7/2022,t7,AMDU2,5457,41,S,0,2022
768,4/7/2022,t7,AMDU2,5506,10,D,0,2022
769,4/7/2022,t7,AMDU2,5665,4,D,0,2022
770,4/7/2022,t7,ERIN4,5680,25,S,0,2022
771,4/7/2022,t7,KRER,5705,30,M,0,2022
773,4/7/2022,t7,AMDU2,5743,17,D,0,2022
774,4/7/2022,t7,AMDU2,5764,8,D,0,2022
775,4/7/2022,t7,ERIN4,5801,15,S,0,2022
776,4/7/2022,t7,ERIN4,5834,32,S,0,2022
777,4/7/2022,t7,LATR2,5869,58,M,0,2022
778,4/7/2022,t7,AMDU2,5914,57,S,0,2022
779,4/7/2022,t7,KRER,5934,29,M,0,2022
780,4/7/2022,t7,LATR2,5958,68,M,0,2022
781,4/7/2022,t7,AMDU2,6049,8,D,0,2022
782,4/7/2022,t7,AMDU2,6077,4,D,0,2022
783,4/7/2022,t7,AMDU2,6161,38,M,0,2022
784,4/7/2022,t7,AMDU2,6241,11,D,0,2022
785,4/7/2022,t7,AMDU2,6283,2,D,0,2022
786,4/7/2022,t7,AMDU2,6298,2,D,0,2022
787,4/7/2022,t7,AMDU2,6334,3,D,0,2022
788,4/7/2022,t7,ERIN4,6349,18,S,0,2022
789,4/7/2022,t7,AMDU2,6392,14,D,0,2022
790,4/7/2022,t7,EPNE,6406,15,D,0,2022
791,4/7/2022,t7,EPNE,6416,32,M,0,2022
792,4/7/2022,t7,EPNE,6442,41,D,0,2022
793,4/7/2022,t7,EPNE,6480,54,D,0,2022
794,4/7/2022,t7,EPNE,6485,20,D,0,2022
795,4/7/2022,t7,EPNE,6502,48,D,0,2022
796,4/7/2022,t7,EPNE,6493,30,D,0,2022
797,4/7/2022,t7,EPNE,6504,54,D,0,2022
798,4/7/2022,t7,EPNE,6508,30,D,0,2022
799,4/7/2022,t7,EPNE,6510,40,D,0,2022
800,4/7/2022,t7,EPNE,6520,43,D,0,2022
801,4/7/2022,t7,KRER,6525,22,M,0,2022
802,4/7/2022,t7,KRER,6542,41,M,0,2022
803,4/7/2022,t7,EPNE,6545,52,D,0,2022
804,4/7/2022,t7,ERIN4,6709,17,S,0,2022
805,4/7/2022,t7,AMDU2,6755,2,D,0,2022
806,4/7/2022,t7,LATR2,6792,17,Y,0,2022
807,4/7/2022,t7,KRER,6868,36,M,0,2022
808,4/7/2022,t7,AMDU2,6878,15,D,0,2022
813,4/7/2022,t7,AMDU2,7057,19,D,0,2022
814,4/7/2022,t7,LATR2,7063,117,M,0,2022
815,4/7/2022,t7,AMDU2,7104,57,S,0,2022
816,4/7/2022,t7,KRER,7941,51,M,0,2022
817,4/7/2022,t7,AMDU2,7943,60,S,0,2022
818,4/7/2022,t7,AMDU2,7990,63,S,0,2022
819,4/11/2022,t8,AMDU2,1148,23,D,0,2022
820,4/11/2022,t8,EPNE,1149,42,D,0,2022
838,4/11/2022,t8,AMDU2,1163,37,D,0,2022
839,4/11/2022,t8,AMDU2,1163,39,D,0,2022
840,4/11/2022,t8,AMDU2,1172,45,D,0,2022
841,4/11/2022,t8,AMDU2,1169,33,S,0,2022
842,4/11/2022,t8,AMDU2,4183,48,M,0,2022
843,4/11/2022,t8,LYAN,4217,58,S,0,2022
844,4/11/2022,t8,AMDU2,4253,39,S,0,2022
849,4/11/2022,t8,KRER,4288,20,M,0,2022
851,4/11/2022,t8,AMDU2,4351,15,D,0,2022
852,4/11/2022,t8,AMDU2,4387,35,D,0,2022
853,4/11/2022,t8,KRER,4377,14,M,0,2022
854,4/11/2022,t8,AMDU2,4482,31,M,0,2022
855,4/11/2022,t8,KRER,4493,20,M,0,2022
856,4/11/2022,t8,KRER,4511,10,D,0,2022
857,4/11/2022,t8,AMDU2,4580,43,M,0,2022
858,4/11/2022,t8,AMDU2,4577,49,M,0,2022
859,4/11/2022,t8,AMDU2,4593,8,D,0,2022
860,4/11/2022,t8,AMDU2,4600,10,D,0,2022
861,4/11/2022,t8,KRER,4610,20,Y,0,2022
862,4/11/2022,t8,AMDU2,4634,21,M,0,2022
863,4/11/2022,t8,GUMI,4730,40,D,0,2022
864,4/11/2022,t8,AMDU2,4820,24,D,0,2022
865,4/11/2022,t8,EPNE,4828,50,M,0,2022
866,4/11/2022,t8,EPNE,4801,73,M,0,2022
867,4/11/2022,t8,AMDU2,4842,58,M,0,2022
868,4/11/2022,t8,AMDU2,4853,15,D,0,2022
869,4/11/2022,t8,EPNE,4854,40,M,0,2022
870,4/11/2022,t8,AMDU2,4865,5,D,0,2022
871,4/11/2022,t8,AMDU2,4875,26,D,0,2022
872,4/11/2022,t8,EPNE,4925,57,M,0,2022
873,4/11/2022,t8,AMDU2,5083,26,D,0,2022
874,4/11/2022,t8,AMDU2,5267,34,M,0,2022
875,4/11/2022,t8,AMDU2,5283,18,D,0,2022
876,4/11/2022,t8,ACSH,5392,30,S,0,2022
877,4/11/2022,t8,LATR2,5409,80,M,0,2022
878,4/11/2022,t8,GRSP,5411,53,M,0,2022
879,4/11/2022,t8,GRSP,5430,59,M,0,2022
880,4/11/2022,t8,EPNE,5450,65,M,0,2022
881,4/11/2022,t8,GRSP,5500,60,M,0,2022
882,4/11/2022,t8,AMDU2,5521,34,M,0,2022
883,4/11/2022,t8,EPNE,5536,51,M,0,2022
884,4/11/2022,t8,XYTO2,5716,50,S,0,2022
885,4/11/2022,t8,LATR2,5738,75,M,0,2022
886,4/11/2022,t8,XYTO2,5755,38,S,0,2022
887,4/11/2022,t8,AMDU2,5771,10,D,0,2022
888,4/11/2022,t8,AMDU2,5872,9,D,0,2022
889,4/11/2022,t8,AMDU2,5924,34,S,0,2022
890,4/11/2022,t8,KRER,5948,29,M,0,2022
891,4/11/2022,t8,EPNE,5978,36,D,0,2022
892,4/11/2022,t8,EPNE,6009,33,D,0,2022
893,4/11/2022,t8,EPNE,6015,16,D,0,2022
894,4/11/2022,t8,LATR2,6101,98,M,0,2022
895,4/11/2022,t8,EPNE,6107,43,M,0,2022
896,4/11/2022,t8,AMDU2,6117,48,M,0,2022
897,4/11/2022,t8,SAME,6181,45,S,0,2022
898,4/11/2022,t8,SAME,6194,20,D,0,2022
899,4/11/2022,t8,SAME,6223,44,M,0,2022
900,4/11/2022,t8,SAME,6245,60,M,0,2022
901,4/11/2022,t8,EPNE,6247,38,M,0,2022
902,4/11/2022,t8,VIPA14,6313,33,Y,0,2022
903,4/11/2022,t8,AMDU2,6588,40,D,0,2022
904,4/11/2022,t8,AMDU2,6670,27,D,0,2022
905,4/11/2022,t8,AMDU2,6738,13,D,0,2022
906,4/11/2022,t8,AMDU2,6776,1,Y,0,2022
907,4/11/2022,t8,AMDU2,6862,40,M,0,2022
908,4/11/2022,t8,AMDU2,6882,25,D,0,2022
909,4/11/2022,t8,ACSH,6899,31,S,0,2022
910,4/11/2022,t8,AMDU2,8339,31,D,0,2022
911,4/11/2022,t8,AMDU2,8531,50,S,0,2022
912,4/11/2022,t8,AMDU2,8596,5,D,0,2022
913,4/11/2022,t8,AMDU2,8698,21,D,0,2022
914,4/11/2022,t8,AMDU2,9074,3,D,0,2022
915,4/11/2022,t8,KRER,9142,42,M,0,2022
916,4/11/2022,t8,MILA6,9141,39,S,0,2022
917,4/11/2022,t8,MILA6,9150,28,S,0,2022
918,4/11/2022,t8,MILA6,9169,27,S,0,2022
919,4/11/2022,t8,KRER,9210,14,D,0,2022
920,4/11/2022,t8,AMDU2,9454,20,D,0,2022
921,4/11/2022,t8,AMDU2,9495,41,M,0,2022
922,4/11/2022,t8,AMDU2,9480,30,D,0,2022
923,4/11/2022,t8,AMDU2,9513,51,M,0,2022
932,4/11/2022,t8,AMDU2,9740,10,D,0,2022
933,4/11/2022,t8,AMDU2,9786,2,D,0,2022
934,4/11/2022,t8,AMDU2,9983,11,D,0,2022
935,4/11/2022,t9,AMDU2,96,47,S,0,2022
936,4/11/2022,t9,AMDU2,90,10,D,0,2022
937,4/11/2022,t9,KRER,200,44,M,0,2022
938,4/11/2022,t9,LATR2,198,78,M,0,2022
939,4/11/2022,t9,AMDU2,260,56,M,0,2022
940,4/11/2022,t9,AMDU2,621,28,D,0,2022
941,4/11/2022,t9,LATR2,632,95,M,0,2022
942,4/11/2022,t9,AMDU2,785,38,D,0,2022
943,4/11/2022,t9,AMDU2,784,41,S,0,2022
944,4/11/2022,t9,ACSH,923,35,S,0,2022
945,4/11/2022,t9,KRER,932,37,M,0,2022
946,4/11/2022,t9,AMDU2,970,43,M,0,2022
947,4/11/2022,t9,LATR2,3939,73,M,0,2022
954,4/11/2022,t9,LYAN,8372,48,S,0,2022
955,4/11/2022,t9,LYAN,8429,65,S,0,2022
956,4/11/2022,t9,EPNE,8611,68,M,0,2022
957,4/11/2022,t9,AMDU2,8663,30,S,0,2022
958,4/11/2022,t9,EPNE,8666,48,M,0,2022
959,4/11/2022,t9,AMDU2,8697,43,S,0,2022
960,4/11/2022,t9,AMDU2,8739,9,D,0,2022
961,4/11/2022,t9,AMDU2,8904,8,D,0,2022
962,4/11/2022,t9,AMDU2,9029,12,D,0,2022
963,4/11/2022,t9,AMDU2,9302,31,D,0,2022
964,4/11/2022,t9,KRER,9327,20,M,0,2022
965,4/11/2022,t9,AMDU2,9359,37,M,0,2022
966,4/11/2022,t9,LATR2,9400,101,M,0,2022
967,4/11/2022,t9,AMDU2,9531,21,D,0,2022
968,4/11/2022,t9,AMDU2,9590,31,M,0,2022
969,4/11/2022,t9,AMDU2,9614,26,D,0,2022
970,4/11/2022,t9,AMDU2,9667,34,M,0,2022
971,4/11/2022,t9,AMDU2,9718,29,M,0,2022
972,4/11/2022,t9,AMDU2,9775,30,M,0,2022
973,4/11/2022,t9,AMDU2,9779,30,M,0,2022
974,4/11/2022,t9,LATR2,9861,65,M,0,2022
975,4/11/2022,t9,AMDU2,9873,38,M,0,2022
976,4/11/2022,t9,LATR2,10000,50,M,0,2022
977,4/12/2022,t10,KRER,121,32,M,0,2022
982,4/12/2022,t10,AMDU2,389,58,M,0,2022
983,4/12/2022,t10,KRER,431,32,M,0,2022
984,4/12/2022,t10,AMDU2,436,40,M,0,2022
985,4/12/2022,t10,AMDU2,487,7,D,0,2022
1004,4/12/2022,t10,KRER,1205,25,M,0,2022
1006,4/12/2022,t10,KRER,1327,30,D,0,2022
1008,4/12/2022,t10,ERIN4,1993,20,S,0,2022
1009,4/12/2022,t10,LATR2,2158,49,M,0,2022
1011,4/12/2022,t10,ERIN4,2208,24,S,0,2022
1012,4/12/2022,t10,LATR2,3244,65,M,0,2022
1013,4/12/2022,t10,AMDU2,3480,58,D,0,2022
1014,4/12/2022,t10,AMDU2,3505,30,D,0,2022
1015,4/12/2022,t10,AMDU2,3529,60,M,0,2022
1016,4/12/2022,t10,ERIN4,3792,43,S,0,2022
1017,4/12/2022,t10,ERIN4,3776,36,S,0,2022
1018,4/12/2022,t10,ERIN4,3830,29,S,0,2022
1019,4/12/2022,t10,ERIN4,3858,23,S,0,2022
1020,4/12/2022,t10,AMDU2,3979,14,D,0,2022
1021,4/12/2022,t10,ERIN4,4184,27,S,0,2022
1022,4/12/2022,t10,ERIN4,4556,27,S,0,2022
1023,4/12/2022,t10,ERIN4,4264,29,S,0,2022
1024,4/12/2022,t10,ERIN4,4271,32,S,0,2022
1025,4/12/2022,t10,AMDU2,3435,60,M,0,2022
1026,4/12/2022,t10,AMDU2,4489,6,D,0,2022
1027,4/12/2022,t10,AMDU2,4527,18,D,0,2022
1028,4/12/2022,t10,LATR2,4554,31,D,0,2022
1029,4/12/2022,t10,AMDU2,4590,19,D,0,2022
1030,4/12/2022,t10,AMDU2,4705,48,M,0,2022
1032,4/12/2022,t10,LYAN,5009,46,M,0,2022
1033,4/12/2022,t10,LYAN,5019,56,M,0,2022
1034,4/12/2022,t10,YUSC2,5044,36,D,0,2022
1035,4/12/2022,t10,AMDU2,5120,14,D,0,2022
1036,4/12/2022,t10,AMDU2,5377,26,D,0,2022
1037,4/12/2022,t10,VIPA14,5437,22,M,0,2022
1038,4/12/2022,t10,AMDU2,5464,15,D,0,2022
1039,4/12/2022,t10,VIPA14,5469,15,Y,0,2022
1040,4/12/2022,t10,AMDU2,5586,18,D,0,2022
1041,4/12/2022,t10,LATR2,5588,1,Y,0,2022
1042,4/12/2022,t10,AMDU2,5618,12,S,0,2022
1043,4/12/2022,t10,AMDU2,5628,20,S,0,2022
1044,4/12/2022,t10,VIPA14,5639,3,Y,0,2022
1045,4/12/2022,t10,AMDU2,5645,10,S,0,2022
1046,4/12/2022,t10,VIPA14,5696,1,Y,0,2022
1047,4/12/2022,t10,VIPA14,5701,1,Y,0,2022
1048,4/12/2022,t10,VIPA14,5711,1,Y,0,2022
1049,4/12/2022,t10,VIPA14,5725,1,Y,0,2022
1050,4/12/2022,t10,VIPA14,5795,1,Y,0,2022
1051,4/12/2022,t10,VIPA14,5821,1,Y,0,2022
1052,4/12/2022,t10,VIPA14,5813,1,Y,0,2022
1053,4/12/2022,t10,VIPA14,5843,1,Y,0,2022
1054,4/12/2022,t10,VIPA14,5871,1,Y,0,2022
1055,4/12/2022,t10,LATR2,5861,1,Y,0,2022
1056,4/12/2022,t10,VIPA14,5942,1,Y,0,2022
1057,4/12/2022,t10,YUSC2,6114,113,M,0,2022
1058,4/12/2022,t10,LYAN,6133,68,M,0,2022
1059,4/12/2022,t10,KRER,6739,31,M,0,2022
1060,4/12/2022,t10,AMDU2,6742,23,D,0,2022
1061,4/12/2022,t10,AMDU2,6854,38,D,0,2022
1062,4/12/2022,t10,AMDU2,6885,56,M,0,2022
1063,4/12/2022,t10,AMDU2,6886,39,M,0,2022
