date,transect,L1_location_cm,L2_location_cm,L3_location_cm,L4_location_cm,L4_diameter_cm,slope_degrees
5/24/2022,t53,4549,,,,,
5/24/2022,t53,4562,,,,,
5/24/2022,t53,4567,,,,,
5/24/2022,t53,4567,,,,,
5/24/2022,t53,4572,,,,,
5/24/2022,t53,4572,,,,,
5/24/2022,t53,4575,,,,,
5/24/2022,t53,4577,,,,,
5/24/2022,t53,4578,,,,,
5/24/2022,t53,4579,,,,,
5/24/2022,t53,4582,,,,,
5/24/2022,t53,4583,,,,,
5/24/2022,t53,4591,,,,,
5/24/2022,t53,4601,,,,,
5/24/2022,t53,4821,,,,,
5/24/2022,t53,4823,,,,,
5/24/2022,t53,4827,,,,,
5/24/2022,t53,4864,,,,,
5/24/2022,t53,4866,,,,,
5/24/2022,t53,4881,,,,,
5/24/2022,t53,4888,,,,,
5/24/2022,t53,4890,,,,,
5/24/2022,t53,4907,,,,,
5/24/2022,t53,5148,,,,,
5/24/2022,t53,5215,,,,,
5/24/2022,t53,5568,,,,,
5/24/2022,t53,5616,,,,,
5/24/2022,t53,5641,,,,,
5/24/2022,t53,5690,,,,,
5/24/2022,t53,5690,,,,,
5/24/2022,t53,5693,,,,,
5/24/2022,t53,5707,,,,,
5/24/2022,t53,5711,,,,,
5/24/2022,t53,5714,,,,,
5/24/2022,t53,5720,,,,,
5/24/2022,t53,5728,,,,,
5/24/2022,t53,5730,,,,,
5/24/2022,t53,5744,,,,,
5/24/2022,t54,4332,4122,,,,3
5/24/2022,t54,4380,4919,,,,
5/24/2022,t54,4381,,,,,
5/24/2022,t54,4390,,,,,
5/24/2022,t54,4396,,,,,
5/24/2022,t54,4399,,,,,
5/24/2022,t54,4404,,,,,
5/24/2022,t54,4407,,,,,
5/24/2022,t54,4408,,,,,
5/24/2022,t54,4434,,,,,
5/24/2022,t54,4441,,,,,
5/24/2022,t54,4453,,,,,
5/24/2022,t54,4456,,,,,
5/24/2022,t54,4461,,,,,
5/24/2022,t54,4463,,,,,
5/24/2022,t54,4465,,,,,
5/24/2022,t54,4466,,,,,
5/24/2022,t54,4468,,,,,
5/24/2022,t54,4470,,,,,
5/24/2022,t54,4473,,,,,
5/24/2022,t54,4490,,,,,
5/24/2022,t54,4504,,,,,
5/24/2022,t54,4505,,,,,
5/24/2022,t54,4506,,,,,
5/24/2022,t54,4507,,,,,
5/24/2022,t54,4511,,,,,
5/24/2022,t54,4514,,,,,
5/24/2022,t54,4517,,,,,
5/24/2022,t54,4517,,,,,
5/24/2022,t54,4517,,,,,
5/24/2022,t54,4518,,,,,
5/24/2022,t54,4532,,,,,
5/24/2022,t54,4574,,,,,
5/24/2022,t54,4790,,,,,
5/24/2022,t54,4809,,,,,
5/24/2022,t54,4834,,,,,
5/24/2022,t54,4851,,,,,
5/24/2022,t54,4871,,,,,
5/24/2022,t54,4891,,,,,
5/24/2022,t54,4911,,,,,
5/24/2022,t54,4912,,,,,
5/24/2022,t54,4930,,,,,
5/24/2022,t54,4931,,,,,
5/24/2022,t54,5088,,,,,
5/24/2022,t54,5277,,,,,
5/24/2022,t54,5408,,,,,
5/24/2022,t54,5410,,,,,
5/24/2022,t54,5425,,,,,
5/24/2022,t54,5486,,,,,
5/24/2022,t54,5498,,,,,
5/24/2022,t54,5540,,,,,
5/24/2022,t54,5597,,,,,
5/24/2022,t54,5747,,,,,
5/25/2022,t55,4606,3924,,,,1
5/25/2022,t55,5153,,,,,
5/25/2022,t55,5156,,,,,
5/25/2022,t55,5206,,,,,
5/25/2022,t55,5367,,,,,
5/25/2022,t55,5372,,,,,
5/25/2022,t55,5468,,,,,
5/25/2022,t55,5508,,,,,
5/25/2022,t55,5655,,,,,
5/25/2022,t55,5672,,,,,
5/25/2022,t55,5680,,,,,
5/25/2022,t55,5684,,,,,
5/25/2022,t55,5690,,,,,
5/25/2022,t55,5714,,,,,
5/25/2022,t55,5717,,,,,
5/25/2022,t55,5723,,,,,
5/25/2022,t55,5724,,,,,
5/25/2022,t55,5728,,,,,
5/25/2022,t55,5735,,,,,
5/25/2022,t56,4268,4489,,,,3
5/25/2022,t56,4292,4610,,,,
5/25/2022,t56,4344,5644,,,,
5/25/2022,t56,4346,5662,,,,
5/25/2022,t56,4348,5663,,,,
5/25/2022,t56,4385,5668,,,,
5/25/2022,t56,4404,5988,,,,
5/25/2022,t56,4406,,,,,
5/25/2022,t56,4429,,,,,
5/25/2022,t56,4439,,,,,
5/25/2022,t56,4442,,,,,
5/25/2022,t56,4456,,,,,
5/25/2022,t56,4496,,,,,
5/25/2022,t56,4503,,,,,
5/25/2022,t56,4508,,,,,
5/25/2022,t56,4511,,,,,
5/25/2022,t56,4533,,,,,
5/25/2022,t56,4563,,,,,
5/25/2022,t56,4581,,,,,
5/25/2022,t56,4582,,,,,
5/25/2022,t56,4586,,,,,
5/25/2022,t56,4590,,,,,
5/25/2022,t56,4622,,,,,
5/25/2022,t56,4627,,,,,
5/25/2022,t56,4634,,,,,
5/25/2022,t56,4635,,,,,
5/25/2022,t56,4653,,,,,
5/25/2022,t56,4673,,,,,
5/25/2022,t56,4739,,,,,
5/25/2022,t56,5590,,,,,
5/25/2022,t56,5604,,,,,
5/25/2022,t56,5651,,,,,
5/25/2022,t56,5669,,,,,
5/25/2022,t56,5670,,,,,
5/25/2022,t56,5679,,,,,
5/25/2022,t56,5690,,,,,
5/25/2022,t56,5717,,,,,
5/25/2022,t56,5747,,,,,
5/25/2022,t57,4398,5243,,,,0
5/25/2022,t57,4415,,,,,
5/25/2022,t57,4421,,,,,
5/25/2022,t57,4422,,,,,
5/25/2022,t57,4426,,,,,
5/25/2022,t57,4460,,,,,
5/25/2022,t57,4491,,,,,
5/25/2022,t57,4534,,,,,
5/25/2022,t57,4544,,,,,
5/25/2022,t57,4546,,,,,
5/25/2022,t57,4547,,,,,
5/25/2022,t57,4554,,,,,
5/25/2022,t57,4558,,,,,
5/25/2022,t57,4834,,,,,
5/25/2022,t57,4853,,,,,
5/25/2022,t57,4855,,,,,
5/25/2022,t57,4862,,,,,
5/25/2022,t57,4863,,,,,
5/25/2022,t57,4902,,,,,
5/25/2022,t57,4928,,,,,
5/25/2022,t57,4928,,,,,
5/25/2022,t57,5054,,,,,
5/25/2022,t57,5088,,,,,
5/25/2022,t57,5136,,,,,
5/25/2022,t57,5173,,,,,
5/25/2022,t57,5195,,,,,
5/25/2022,t57,5196,,,,,
5/25/2022,t57,5198,,,,,
5/25/2022,t57,5201,,,,,
5/25/2022,t57,5201,,,,,
5/25/2022,t57,5202,,,,,
5/25/2022,t57,5202,,,,,
5/25/2022,t57,5205,,,,,
5/25/2022,t57,5205,,,,,
5/25/2022,t57,5205,,,,,
5/25/2022,t57,5217,,,,,
5/25/2022,t57,5218,,,,,
5/25/2022,t57,5224,,,,,
5/25/2022,t57,5225,,,,,
5/25/2022,t57,5226,,,,,
5/25/2022,t57,5234,,,,,
5/25/2022,t57,5236,,,,,
5/25/2022,t57,5260,,,,,
5/25/2022,t57,5269,,,,,
5/25/2022,t57,5275,,,,,
5/25/2022,t57,5277,,,,,
5/25/2022,t57,5281,,,,,
5/25/2022,t57,5332,,,,,
5/25/2022,t57,5390,,,,,
5/25/2022,t57,5443,,,,,
5/25/2022,t57,5506,,,,,
5/25/2022,t57,5531,,,,,
5/25/2022,t57,5535,,,,,
5/25/2022,t57,5538,,,,,
5/25/2022,t57,5590,,,,,
5/25/2022,t57,5637,,,,,
5/25/2022,t57,5636,,,,,
5/25/2022,t57,5664,,,,,
5/25/2022,t57,5678,,,,,
5/25/2022,t57,5678,,,,,
5/25/2022,t57,5680,,,,,
5/25/2022,t57,5680,,,,,
5/25/2022,t57,5681,,,,,
5/25/2022,t57,5684,,,,,
5/25/2022,t57,5684,,,,,
5/25/2022,t57,5685,,,,,
5/25/2022,t57,5686,,,,,
5/25/2022,t57,5694,,,,,
5/25/2022,t57,5699,,,,,
5/25/2022,t57,5700,,,,,
5/25/2022,t57,5707,,,,,
5/25/2022,t57,5708,,,,,
5/25/2022,t57,5740,,,,,
5/25/2022,t57,5739,,,,,
5/30/2022,t58,4255,3787,,,,1
5/30/2022,t58,4319,4576,,,,
5/30/2022,t58,4330,,,,,
5/30/2022,t58,4333,,,,,
5/30/2022,t58,4337,,,,,
5/30/2022,t58,4345,,,,,
5/30/2022,t58,4351,,,,,
5/30/2022,t58,4397,,,,,
5/30/2022,t58,4437,,,,,
5/30/2022,t58,4523,,,,,
5/30/2022,t58,4529,,,,,
5/30/2022,t58,4663,,,,,
5/30/2022,t58,4674,,,,,
5/30/2022,t58,4702,,,,,
5/30/2022,t58,4753,,,,,
5/30/2022,t58,4760,,,,,
5/30/2022,t58,4772,,,,,
5/30/2022,t58,4771,,,,,
5/30/2022,t58,4776,,,,,
5/30/2022,t58,4782,,,,,
5/30/2022,t58,4794,,,,,
5/30/2022,t58,4810,,,,,
5/30/2022,t58,4820,,,,,
5/30/2022,t58,4814,,,,,
5/30/2022,t58,4815,,,,,
5/30/2022,t58,4822,,,,,
5/30/2022,t58,4833,,,,,
5/30/2022,t58,4841,,,,,
5/30/2022,t59,4276,4628,,8936,9.5,4
5/30/2022,t59,4279,5624,,,,
5/30/2022,t59,4290,5783,,,,
5/30/2022,t59,4497,,,,,
5/30/2022,t59,4497,,,,,
5/30/2022,t59,4498,,,,,
5/30/2022,t59,4501,,,,,
5/30/2022,t59,4502,,,,,
5/30/2022,t59,4515,,,,,
5/30/2022,t59,4515,,,,,
5/30/2022,t59,4515,,,,,
5/30/2022,t59,4532,,,,,
5/30/2022,t59,4532,,,,,
5/30/2022,t59,4533,,,,,
5/30/2022,t59,4578,,,,,
5/30/2022,t59,4586,,,,,
5/30/2022,t59,4584,,,,,
5/30/2022,t59,4749,,,,,
5/30/2022,t59,4750,,,,,
5/30/2022,t59,4807,,,,,
5/30/2022,t59,4825,,,,,
5/30/2022,t59,4831,,,,,
5/30/2022,t59,4847,,,,,
5/30/2022,t59,4858,,,,,
5/30/2022,t59,4859,,,,,
5/30/2022,t59,4860,,,,,
5/30/2022,t59,4861,,,,,
5/30/2022,t59,4868,,,,,
5/30/2022,t59,4903,,,,,
5/30/2022,t59,5037,,,,,
5/30/2022,t59,5055,,,,,
5/30/2022,t59,5057,,,,,
5/30/2022,t59,5057,,,,,
5/30/2022,t59,5058,,,,,
5/30/2022,t59,5061,,,,,
5/30/2022,t59,5064,,,,,
5/30/2022,t59,5065,,,,,
5/30/2022,t59,5067,,,,,
5/30/2022,t59,5067,,,,,
5/30/2022,t59,5068,,,,,
5/30/2022,t59,5070,,,,,
5/30/2022,t59,5072,,,,,
5/30/2022,t59,5073,,,,,
5/30/2022,t59,5075,,,,,
5/30/2022,t59,5076,,,,,
5/30/2022,t59,5078,,,,,
5/30/2022,t59,5079,,,,,
5/30/2022,t59,5080,,,,,
5/30/2022,t59,5081,,,,,
5/30/2022,t59,5082,,,,,
5/30/2022,t59,5082,,,,,
5/30/2022,t59,5083,,,,,
5/30/2022,t59,5085,,,,,
5/30/2022,t59,5085,,,,,
5/30/2022,t59,5088,,,,,
5/30/2022,t59,5400,,,,,
5/30/2022,t59,5451,,,,,
5/30/2022,t59,5480,,,,,
5/30/2022,t59,5510,,,,,
5/30/2022,t59,5516,,,,,
5/30/2022,t59,5518,,,,,
5/30/2022,t59,5519,,,,,
5/30/2022,t59,5520,,,,,
5/30/2022,t59,5522,,,,,
5/30/2022,t59,5528,,,,,
5/30/2022,t59,5529,,,,,
5/30/2022,t59,5529,,,,,
5/30/2022,t59,5531,,,,,
5/30/2022,t59,5532,,,,,
5/30/2022,t59,5532,,,,,
5/30/2022,t59,5532,,,,,
5/30/2022,t59,5534,,,,,
5/30/2022,t59,5534,,,,,
5/30/2022,t59,5535,,,,,
5/30/2022,t59,5536,,,,,
5/30/2022,t59,5536,,,,,
5/30/2022,t59,5537,,,,,
5/30/2022,t59,5538,,,,,
5/30/2022,t59,5539,,,,,
5/30/2022,t59,5539,,,,,
5/30/2022,t59,5541,,,,,
5/30/2022,t59,5542,,,,,
5/30/2022,t59,5544,,,,,
5/30/2022,t59,5544,,,,,
5/30/2022,t59,5546,,,,,
5/30/2022,t59,5547,,,,,
5/30/2022,t59,5552,,,,,
5/30/2022,t59,5553,,,,,
5/30/2022,t59,5555,,,,,
5/30/2022,t59,5555,,,,,
5/30/2022,t59,5555,,,,,
5/30/2022,t59,5559,,,,,
5/30/2022,t59,5560,,,,,
5/30/2022,t59,5561,,,,,
5/30/2022,t59,5562,,,,,
5/30/2022,t59,5564,,,,,
5/30/2022,t59,5569,,,,,
5/30/2022,t59,5570,,,,,
5/30/2022,t59,5571,,,,,
5/30/2022,t59,5574,,,,,
5/30/2022,t59,5575,,,,,
5/30/2022,t59,5576,,,,,
5/30/2022,t59,5577,,,,,
5/30/2022,t59,5578,,,,,
5/30/2022,t59,5580,,,,,
5/30/2022,t59,5583,,,,,
5/30/2022,t59,5588,,,,,
5/30/2022,t59,5590,,,,,
5/30/2022,t59,5649,,,,,
5/30/2022,t59,5678,,,,,
5/30/2022,t59,5686,,,,,
5/30/2022,t59,5690,,,,,
5/30/2022,t59,5699,,,,,
5/30/2022,t59,5701,,,,,
5/30/2022,t59,5704,,,,,
5/30/2022,t59,5705,,,,,
5/30/2022,t59,5706,,,,,
5/30/2022,t59,5706,,,,,
5/30/2022,t59,5707,,,,,
5/30/2022,t59,5707,,,,,
5/30/2022,t59,5709,,,,,
5/30/2022,t59,5710,,,,,
5/30/2022,t59,5710,,,,,
5/30/2022,t59,5710,,,,,
5/30/2022,t59,5713,,,,,
5/30/2022,t59,5716,,,,,
5/30/2022,t59,5719,,,,,
5/30/2022,t59,5722,,,,,
5/30/2022,t59,5722,,,,,
5/30/2022,t59,5735,,,,,
5/30/2022,t59,5741,,,,,
5/30/2022,t59,5745,,,,,
5/30/2022,t59,5749,,,,,
5/30/2022,t60,4274,5556,,,,4
5/30/2022,t60,4285,5577,,,,
5/30/2022,t60,4285,5590,,,,
5/30/2022,t60,4290,,,,,
5/30/2022,t60,4290,,,,,
5/30/2022,t60,4293,,,,,
5/30/2022,t60,4347,,,,,
5/30/2022,t60,4465,,,,,
5/30/2022,t60,4469,,,,,
5/30/2022,t60,4487,,,,,
5/30/2022,t60,4546,,,,,
5/30/2022,t60,4552,,,,,
5/30/2022,t60,4568,,,,,
5/30/2022,t60,4583,,,,,
5/30/2022,t60,4627,,,,,
5/30/2022,t60,4642,,,,,
5/30/2022,t60,4649,,,,,
5/30/2022,t60,4663,,,,,
5/30/2022,t60,4665,,,,,
5/30/2022,t60,4668,,,,,
5/30/2022,t60,4673,,,,,
5/30/2022,t60,4674,,,,,
5/30/2022,t60,4675,,,,,
5/30/2022,t60,4676,,,,,
5/30/2022,t60,4678,,,,,
5/30/2022,t60,4681,,,,,
5/30/2022,t60,4681,,,,,
5/30/2022,t60,4687,,,,,
5/30/2022,t60,4682,,,,,
5/30/2022,t60,4706,,,,,
5/30/2022,t60,4707,,,,,
5/30/2022,t60,4708,,,,,
5/30/2022,t60,4710,,,,,
5/30/2022,t60,4710,,,,,
5/30/2022,t60,4717,,,,,
5/30/2022,t60,4762,,,,,
5/30/2022,t60,4857,,,,,
5/30/2022,t60,4862,,,,,
5/30/2022,t60,4863,,,,,
5/30/2022,t60,4863,,,,,
5/30/2022,t60,4864,,,,,
5/30/2022,t60,4864,,,,,
5/30/2022,t60,4865,,,,,
5/30/2022,t60,4868,,,,,
5/30/2022,t60,4868,,,,,
5/30/2022,t60,4869,,,,,
5/30/2022,t60,4889,,,,,
5/30/2022,t60,4899,,,,,
5/30/2022,t60,4905,,,,,
5/30/2022,t60,4988,,,,,
5/30/2022,t60,5007,,,,,
5/30/2022,t60,5016,,,,,
5/30/2022,t60,5012,,,,,
5/30/2022,t60,5024,,,,,
5/30/2022,t60,5029,,,,,
5/30/2022,t60,5045,,,,,
5/30/2022,t60,5046,,,,,
5/30/2022,t60,5047,,,,,
5/30/2022,t60,5050,,,,,
5/30/2022,t60,5050,,,,,
5/30/2022,t60,5051,,,,,
5/30/2022,t60,5052,,,,,
5/30/2022,t60,5066,,,,,
5/30/2022,t60,5080,,,,,
5/30/2022,t60,5079,,,,,
5/30/2022,t60,5111,,,,,
5/30/2022,t60,5112,,,,,
5/30/2022,t60,5114,,,,,
5/30/2022,t60,5117,,,,,
5/30/2022,t60,5119,,,,,
5/30/2022,t60,5126,,,,,
5/30/2022,t60,5178,,,,,
5/30/2022,t60,5229,,,,,
5/30/2022,t60,5243,,,,,
5/30/2022,t60,5259,,,,,
5/30/2022,t60,5264,,,,,
5/30/2022,t60,5266,,,,,
5/30/2022,t60,5267,,,,,
5/30/2022,t60,5291,,,,,
5/30/2022,t60,5292,,,,,
5/30/2022,t60,5295,,,,,
5/30/2022,t60,5297,,,,,
5/30/2022,t60,5299,,,,,
5/30/2022,t60,5301,,,,,
5/30/2022,t60,5301,,,,,
5/30/2022,t60,5301,,,,,
5/30/2022,t60,5301,,,,,
5/30/2022,t60,5303,,,,,
5/30/2022,t60,5303,,,,,
5/30/2022,t60,5304,,,,,
5/30/2022,t60,5307,,,,,
5/30/2022,t60,5308,,,,,
5/30/2022,t60,5310,,,,,
5/30/2022,t60,5310,,,,,
5/30/2022,t60,5318,,,,,
5/30/2022,t60,5320,,,,,
5/30/2022,t60,5321,,,,,
5/30/2022,t60,5350,,,,,
5/30/2022,t60,5360,,,,,
5/30/2022,t60,5427,,,,,
5/30/2022,t60,5429,,,,,
5/30/2022,t60,5452,,,,,
5/30/2022,t60,5457,,,,,
5/30/2022,t60,5467,,,,,
5/30/2022,t60,5513,,,,,
5/30/2022,t60,5522,,,,,
5/30/2022,t60,5526,,,,,
5/30/2022,t60,5529,,,,,
5/30/2022,t60,5543,,,,,
5/30/2022,t60,5544,,,,,
5/30/2022,t60,5546,,,,,
5/30/2022,t60,5550,,,,,
5/30/2022,t60,5551,,,,,
5/30/2022,t60,5552,,,,,
5/30/2022,t60,5553,,,,,
5/30/2022,t60,5566,,,,,
5/30/2022,t60,5568,,,,,
5/30/2022,t60,5570,,,,,
5/30/2022,t60,5572,,,,,
5/30/2022,t60,5572,,,,,
5/30/2022,t60,5573,,,,,
5/30/2022,t60,5580,,,,,
5/30/2022,t60,5582,,,,,
5/30/2022,t60,5586,,,,,
5/30/2022,t60,5588,,,,,
5/30/2022,t60,5589,,,,,
5/30/2022,t60,5591,,,,,
5/30/2022,t60,5593,,,,,
5/30/2022,t60,5594,,,,,
5/30/2022,t60,5604,,,,,
5/30/2022,t60,5606,,,,,
5/30/2022,t60,5607,,,,,
5/30/2022,t60,5609,,,,,
5/30/2022,t60,5624,,,,,
5/31/2022,t61,4767,6046,,,,1
5/31/2022,t61,4805,6047,,,,
5/31/2022,t61,4835,,,,,
5/31/2022,t61,4837,,,,,
5/31/2022,t61,4854,,,,,
5/31/2022,t61,4856,,,,,
5/31/2022,t61,4859,,,,,
5/31/2022,t61,4863,,,,,
5/31/2022,t61,4867,,,,,
5/31/2022,t61,4869,,,,,
5/31/2022,t61,4870,,,,,
5/31/2022,t61,4898,,,,,
5/31/2022,t61,5236,,,,,
5/31/2022,t61,5243,,,,,
5/31/2022,t61,5275,,,,,
5/31/2022,t61,5685,,,,,
5/31/2022,t62,4478,5207,,,,6
5/31/2022,t62,4746,5974,,,,
5/31/2022,t62,4781,6009,,,,
5/31/2022,t62,4789,6032,,,,
5/31/2022,t62,4790,6054,,,,
5/31/2022,t62,4795,6071,,,,
5/31/2022,t62,4806,,,,,
5/31/2022,t62,5140,,,,,
5/31/2022,t62,5165,,,,,
5/31/2022,t62,5188,,,,,
5/31/2022,t62,5190,,,,,
5/31/2022,t62,5195,,,,,
5/31/2022,t62,5198,,,,,
5/31/2022,t62,5200,,,,,
5/31/2022,t62,5203,,,,,
5/31/2022,t62,5210,,,,,
5/31/2022,t62,5214,,,,,
5/31/2022,t62,5220,,,,,
5/31/2022,t62,5227,,,,,
5/31/2022,t62,5234,,,,,
5/31/2022,t62,5244,,,,,
5/31/2022,t62,5250,,,,,
5/31/2022,t62,5251,,,,,
5/31/2022,t62,5255,,,,,
5/31/2022,t62,5257,,,,,
5/31/2022,t62,5260,,,,,
5/31/2022,t62,5268,,,,,
5/31/2022,t62,5273,,,,,
5/31/2022,t62,5286,,,,,
5/31/2022,t62,5288,,,,,
5/31/2022,t62,5290,,,,,
5/31/2022,t62,5300,,,,,
5/31/2022,t62,5351,,,,,
5/31/2022,t62,5372,,,,,
5/31/2022,t62,5490,,,,,
5/31/2022,t62,5491,,,,,
5/31/2022,t62,5499,,,,,
5/31/2022,t62,5501,,,,,
5/31/2022,t62,5507,,,,,
5/31/2022,t62,5509,,,,,
5/31/2022,t62,5514,,,,,
5/31/2022,t62,5515,,,,,
5/31/2022,t62,5518,,,,,
5/31/2022,t62,5520,,,,,
5/31/2022,t62,5520,,,,,
5/31/2022,t62,5525,,,,,
5/31/2022,t62,5546,,,,,
5/31/2022,t62,5549,,,,,
5/31/2022,t62,5572,,,,,
5/31/2022,t62,5584,,,,,
5/31/2022,t62,5650,,,,,
5/31/2022,t62,5711,,,,,
6/1/2022,t63,4450,4897,,,,3
6/1/2022,t63,4457,5071,,,,
6/1/2022,t63,4468,5091,,,,
6/1/2022,t63,4470,5646,,,,
6/1/2022,t63,4470,,,,,
6/1/2022,t63,4478,,,,,
6/1/2022,t63,4481,,,,,
6/1/2022,t63,4482,,,,,
6/1/2022,t63,4488,,,,,
6/1/2022,t63,4489,,,,,
6/1/2022,t63,4490,,,,,
6/1/2022,t63,4491,,,,,
6/1/2022,t63,4492,,,,,
6/1/2022,t63,4493,,,,,
6/1/2022,t63,4494,,,,,
6/1/2022,t63,4495,,,,,
6/1/2022,t63,4497,,,,,
6/1/2022,t63,4500,,,,,
6/1/2022,t63,4500,,,,,
6/1/2022,t63,4501,,,,,
6/1/2022,t63,4502,,,,,
6/1/2022,t63,4503,,,,,
6/1/2022,t63,4504,,,,,
6/1/2022,t63,4510,,,,,
6/1/2022,t63,4511,,,,,
6/1/2022,t63,4512,,,,,
6/1/2022,t63,4512,,,,,
6/1/2022,t63,4518,,,,,
6/1/2022,t63,4519,,,,,
6/1/2022,t63,4522,,,,,
6/1/2022,t63,4522,,,,,
6/1/2022,t63,4523,,,,,
6/1/2022,t63,4523,,,,,
6/1/2022,t63,4524,,,,,
6/1/2022,t63,4524,,,,,
6/1/2022,t63,4524,,,,,
6/1/2022,t63,4525,,,,,
6/1/2022,t63,4525,,,,,
6/1/2022,t63,4525,,,,,
6/1/2022,t63,4525,,,,,
6/1/2022,t63,4525,,,,,
6/1/2022,t63,4527,,,,,
6/1/2022,t63,4529,,,,,
6/1/2022,t63,4530,,,,,
6/1/2022,t63,4530,,,,,
6/1/2022,t63,4532,,,,,
6/1/2022,t63,4532,,,,,
6/1/2022,t63,4532,,,,,
6/1/2022,t63,4532,,,,,
6/1/2022,t63,4532,,,,,
6/1/2022,t63,4534,,,,,
6/1/2022,t63,4537,,,,,
6/1/2022,t63,4537,,,,,
6/1/2022,t63,4538,,,,,
6/1/2022,t63,4538,,,,,
6/1/2022,t63,4539,,,,,
6/1/2022,t63,4539,,,,,
6/1/2022,t63,4540,,,,,
6/1/2022,t63,4541,,,,,
6/1/2022,t63,4543,,,,,
6/1/2022,t63,4543,,,,,
6/1/2022,t63,4543,,,,,
6/1/2022,t63,4544,,,,,
6/1/2022,t63,4547,,,,,
6/1/2022,t63,4549,,,,,
6/1/2022,t63,4552,,,,,
6/1/2022,t63,4556,,,,,
6/1/2022,t63,4559,,,,,
6/1/2022,t63,4562,,,,,
6/1/2022,t63,4563,,,,,
6/1/2022,t63,4564,,,,,
6/1/2022,t63,4565,,,,,
6/1/2022,t63,4566,,,,,
6/1/2022,t63,4567,,,,,
6/1/2022,t63,4569,,,,,
6/1/2022,t63,4584,,,,,
6/1/2022,t63,4586,,,,,
6/1/2022,t63,4636,,,,,
6/1/2022,t63,4662,,,,,
6/1/2022,t63,4678,,,,,
6/1/2022,t63,4679,,,,,
6/1/2022,t63,4795,,,,,
6/1/2022,t63,4796,,,,,
6/1/2022,t63,4798,,,,,
6/1/2022,t63,4800,,,,,
6/1/2022,t63,4800,,,,,
6/1/2022,t63,4802,,,,,
6/1/2022,t63,4809,,,,,
6/1/2022,t63,4818,,,,,
6/1/2022,t63,4839,,,,,
6/1/2022,t63,4850,,,,,
6/1/2022,t63,4853,,,,,
6/1/2022,t63,4875,,,,,
6/1/2022,t63,4878,,,,,
6/1/2022,t63,4888,,,,,
6/1/2022,t63,4884,,,,,
6/1/2022,t63,4944,,,,,
6/1/2022,t63,4946,,,,,
6/1/2022,t63,4967,,,,,
6/1/2022,t63,5072,,,,,
6/1/2022,t63,5072,,,,,
6/1/2022,t63,5079,,,,,
6/1/2022,t63,5080,,,,,
6/1/2022,t63,5099,,,,,
6/1/2022,t63,5120,,,,,
6/1/2022,t63,5141,,,,,
6/1/2022,t63,5168,,,,,
6/1/2022,t63,5181,,,,,
6/1/2022,t63,5207,,,,,
6/1/2022,t63,5208,,,,,
6/1/2022,t63,5209,,,,,
6/1/2022,t63,5212,,,,,
6/1/2022,t63,5218,,,,,
6/1/2022,t63,5222,,,,,
6/1/2022,t63,5224,,,,,
6/1/2022,t63,5237,,,,,
6/1/2022,t63,5240,,,,,
6/1/2022,t63,5243,,,,,
6/1/2022,t63,5247,,,,,
6/1/2022,t63,5257,,,,,
6/1/2022,t63,5263,,,,,
6/1/2022,t63,5274,,,,,
6/1/2022,t63,5348,,,,,
6/1/2022,t63,5349,,,,,
6/1/2022,t63,5355,,,,,
6/1/2022,t63,5358,,,,,
6/1/2022,t63,5372,,,,,
6/1/2022,t63,5375,,,,,
6/1/2022,t63,5377,,,,,
6/1/2022,t63,5392,,,,,
6/1/2022,t63,5399,,,,,
6/1/2022,t63,5400,,,,,
6/1/2022,t63,5406,,,,,
6/1/2022,t63,5409,,,,,
6/1/2022,t63,5410,,,,,
6/1/2022,t63,5414,,,,,
6/1/2022,t63,5428,,,,,
6/1/2022,t63,5433,,,,,
6/1/2022,t63,5451,,,,,
6/1/2022,t63,5607,,,,,
6/1/2022,t63,5620,,,,,
6/1/2022,t63,5645,,,,,
6/1/2022,t63,5647,,,,,
6/1/2022,t63,5648,,,,,
6/1/2022,t63,5649,,,,,
6/1/2022,t63,5652,,,,,
6/1/2022,t63,5653,,,,,
6/1/2022,t63,5658,,,,,
6/1/2022,t63,5662,,,,,
6/1/2022,t63,5664,,,,,
6/1/2022,t63,5669,,,,,
6/1/2022,t63,5700,,,,,
6/1/2022,t64,4682,5135,,,,3
6/1/2022,t64,5018,5198,,,,
6/1/2022,t64,5019,5269,,,,
6/1/2022,t64,5026,5264,,,,
6/1/2022,t64,5135,5745,,,,
6/1/2022,t64,5138,,,,,
6/1/2022,t64,5140,,,,,
6/1/2022,t64,5140,,,,,
6/1/2022,t64,5143,,,,,
6/1/2022,t64,5147,,,,,
6/1/2022,t64,5152,,,,,
6/1/2022,t64,5156,,,,,
6/1/2022,t64,5160,,,,,
6/1/2022,t64,5202,,,,,
6/1/2022,t64,5218,,,,,
6/1/2022,t64,5226,,,,,
6/1/2022,t64,5243,,,,,
6/1/2022,t64,5244,,,,,
6/1/2022,t64,5260,,,,,
6/1/2022,t64,5264,,,,,
6/1/2022,t64,5292,,,,,
6/1/2022,t64,5300,,,,,
6/1/2022,t64,5305,,,,,
6/1/2022,t64,5310,,,,,
6/1/2022,t64,5313,,,,,
6/1/2022,t64,5316,,,,,
6/1/2022,t64,5319,,,,,
6/1/2022,t64,5367,,,,,
6/1/2022,t64,5414,,,,,
6/1/2022,t64,5501,,,,,
6/1/2022,t64,5520,,,,,
6/1/2022,t64,5678,,,,,
